Y: 888-975
Predict()
Q[i,i] =18400 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18500 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18600 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18700 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18800 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18900 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =19000 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19100 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19200 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19300 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19400 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19500 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19600 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19700 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19800 MY = 4,828125 SDY = 4,05645584030875 Max=17
Q[i,i] =19900 MY = 4,828125 SDY = 4,05645584030875 Max=17
Predict()
